response_id,project_id,questionnaire_id,questionnaire_id_text,uai_id,adm_2_id,submitted_by_id,user_id,created,modified,date_modified,start_time,end_time,is_test,farm_id,question_key,category,value,source,original_field
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q16_business_address,shop,,responses,q_shop_bussines_address
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q16_business_address,store,,responses,q_store_bussines_address
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q16_business_address,trader,,responses,q_trader_bussines_address
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q16_business_address,roaster,,responses,q_roaster_bussines_address
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q16_business_address,exporter,,responses,q_exporter_bussines_address
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q16_business_address,extractor,,responses,q_extractor_bussines_address
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q16_business_address,other,,responses,q_other_bussines_address
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q18_max_operating_capacity,gf,,responses,q_gf_max_operating_capacity
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q18_max_operating_capacity,hs,,responses,q_hs_max_operating_capacity
ea650ef7-4081-4694-a428-de8b646e95f4,19023,13020,,44492,76289,28168,28168,2025-08-23 20:39:14.550144+00:00,2025-08-23 20:39:14.550175+00:00,2025-08-23 20:39:44.212000+00:00,2025-08-23 20:28:10.017000+00:00,2025-08-23 20:39:44.213000+00:00,True,VCA-47e3832fa5c887aa/1,q18_max_operating_capacity,wh,,responses,q_wh_max_operating_capacity
